	date	id	link	retweet	text	author
9159	7-Feb-10	8795192894	/KimKardashian/status/8795192894	FALSE	http://twitpic.com/120f19 - The New Orleans Saints cheerleaders in the locker room!!!	KimKardashian
9160	7-Feb-10	8793675923	/KimKardashian/status/8793675923	FALSE	Who dat there gonna beat them Saints!!!! We won the SUPERBOWL!!!!!!	KimKardashian
9161	7-Feb-10	8779859095	/KimKardashian/status/8779859095	FALSE	http://twitpic.com/11ycs4 - Check out my gold Minx nails! They spell BUSH w a #25 on my thumbs!	KimKardashian
9162	7-Feb-10	8778240425	/KimKardashian/status/8778240425	FALSE	In route to the stadium. Let's go Saints! The energy is in the air!	KimKardashian
9163	6-Feb-10	8752696252	/KimKardashian/status/8752696252	FALSE	Who knew its unisex! Lol RT @MIKESNEDEGAR I feel voluptuous bc im wearing the debut fragrance from @kimkardashian exclusively at Sephora.	KimKardashian
9164	6-Feb-10	8741468819	/KimKardashian/status/8741468819	FALSE	"RT @reggie_bush  Donate to Haiti, check out a pair of shoes I created  will be wearing during warm ups at the Super Bowl! www.miadidas.com"	KimKardashian
9165	6-Feb-10	8737923327	/KimKardashian/status/8737923327	FALSE	Its so wrong when people use your name and picture on flyers! Don't u know that's against the law!!! False promotion!	KimKardashian
9166	6-Feb-10	8737866403	/KimKardashian/status/8737866403	FALSE	I am NOT hosting a  party tonight in NYC at a club called Touch! Its the night before SUPERBOWL!!!! U think I would leave my man? Come on!	KimKardashian
9167	6-Feb-10	8727266801	/KimKardashian/status/8727266801	FALSE	Hot interview! RT @lalavazquez Such a fun interview!! http://www.iamlala.com/2010/02/la-la-vazquez-vj-then-some/	KimKardashian
9168	6-Feb-10	8725856148	/KimKardashian/status/8725856148	FALSE	Love it! RT @Reggie_Bush I see you @BrodyJenner!!!!!! Lol! Who Dat! http://twitpic.com/11m5rn	KimKardashian
9169	6-Feb-10	8725838253	/KimKardashian/status/8725838253	FALSE	She did amazing! So cute! RT @Reggie_Bush Moms just did the Wendy Williams show! She was nervous! Lol! Love you mom!	KimKardashian
9170	5-Feb-10	8689784859	/KimKardashian/status/8689784859	FALSE	RT @TopShelfDiva: I bought 1 dress frm the Kardashian line @bebe_Stores. It fit so cute don't u think?  http://tweetphoto.com/10491601	KimKardashian
9171	5-Feb-10	8689768044	/KimKardashian/status/8689768044	FALSE	"RT Dolls what do u think of our new jewelry line w Virgins Saints  Angels, The Kardashian Collection?! http://bit.ly/aTLlvr Isn't it fab?"	KimKardashian
9172	5-Feb-10	8688132569	/KimKardashian/status/8688132569	FALSE	"I love my best friends so much!! See pics of me, Allison Statter and @simoneharouche http://bit.ly/9ZzGa9 LOVE YOU GIRLS!!!"	KimKardashian
9173	5-Feb-10	8679187916	/KimKardashian/status/8679187916	FALSE	Finally!!! RT @adrianacastro Adriana Meets Kim! http://www.adrianacastroblog.com/2010/02/adriana-meets-kim.html http://bit.ly/dmKJzZ	KimKardashian
9174	5-Feb-10	8666681913	/KimKardashian/status/8666681913	FALSE	"Ok going to bed! Just watched @KourtneyKardash on Jimmy Kimmel, West Coast make sure u watch!"	KimKardashian
9175	4-Feb-10	8657960575	/KimKardashian/status/8657960575	FALSE	"I love Sephora, the event was amazing! Thanks to everyone who came out to support! Xo"	KimKardashian
9176	4-Feb-10	8644006726	/KimKardashian/status/8644006726	FALSE	"I'm glamming up for my fragrance Sephora launch! Please come out, I'd love to meet u and hang out!"	KimKardashian
9177	4-Feb-10	8632328449	/KimKardashian/status/8632328449	FALSE	"Hey guys! My perfume launches today at Sephora in Miami, I am sooo excited! Who is coming out?"	KimKardashian
9178	3-Feb-10	8618998315	/KimKardashian/status/8618998315	FALSE	OMG U really can find EVERYTHING at MarketAmerica.com I am looking on here and see so many things I want!	KimKardashian
9179	3-Feb-10	8618516420	/KimKardashian/status/8618516420	FALSE	Follow my friends @JrRidinger and @LorenRidinger We are having so much fun in Miami!	KimKardashian
9180	3-Feb-10	8618486189	/KimKardashian/status/8618486189	FALSE	Have u guys heard of MarketAmerica.com WOW Make money to shop? My new favorite obsession!	KimKardashian
9181	3-Feb-10	8598683549	/KimKardashian/status/8598683549	FALSE	This is SO cool! http://bit.ly/cmirIn My own NASCAR racing car!!!	KimKardashian
9182	3-Feb-10	8595568794	/KimKardashian/status/8595568794	FALSE	"RT @EvaLongoria @KimKardashian Hey Kim!!!!  You have amazing fans, they have all sent me such nice messages. Im still getting used to this!"	KimKardashian
9183	3-Feb-10	8595221966	/KimKardashian/status/8595221966	FALSE	Such a pretty day in Miami today! guys are off practicing all day and I'm w the girls all day! Gonna hit up Dash later!	KimKardashian
9184	3-Feb-10	8591717187	/KimKardashian/status/8591717187	FALSE	So since @EvaLongoria is new to twitter we have to show her how fun it is! Tweet her!	KimKardashian
9185	3-Feb-10	8591381318	/KimKardashian/status/8591381318	FALSE	My friend @EvaLongoria finally joined twitter! Let's show her some love and follow her!	KimKardashian
9186	2-Feb-10	8564435928	/KimKardashian/status/8564435928	FALSE	No drinks this trip RT @JonathanCheban On my way to NOBU to meet @kimkardashian and Reggie for some strawberry sake!! I love miami!!	KimKardashian
9187	2-Feb-10	8560175030	/KimKardashian/status/8560175030	FALSE	"http://twitpic.com/112sn4 - In Miami, we are getting ready 4 the Superbowl!"	KimKardashian
9188	2-Feb-10	8553621920	/KimKardashian/status/8553621920	FALSE	Yes baby! RT @lorenridinger Superbowl week is starting and all my friends are in town!:) @kimkardashian and we need to pull for Reggie	KimKardashian
9189	2-Feb-10	8544022258	/KimKardashian/status/8544022258	FALSE	I officially need to buy a spot in Miami! Its sooo beautiful here!	KimKardashian
9190	2-Feb-10	8535792761	/KimKardashian/status/8535792761	FALSE	I just don't get why they don't check the plane while they are cleaning it before everyone boards. Why wait until everyone is on?	KimKardashian
9191	2-Feb-10	8535690682	/KimKardashian/status/8535690682	FALSE	"I fell asleep on the plane before we took off then woke up to everyone getting off, I thought we were in Miami but nope still LA."	KimKardashian
9192	1-Feb-10	8518066453	/KimKardashian/status/8518066453	FALSE	So much to do tonight before I catch the red eye to Miami!	KimKardashian
9193	1-Feb-10	8517556152	/KimKardashian/status/8517556152	FALSE	I'm trying my hand at red carpet fashion reporting ;) http://bit.ly/aRp7Uz	KimKardashian
9194	31-Jan-10	8485591930	/KimKardashian/status/8485591930	FALSE	"Beyonce is my favorite singer, she is so beautiful!"	KimKardashian
9195	31-Jan-10	8485581175	/KimKardashian/status/8485581175	FALSE	WOW! Pink is so stunning! Her body is flawless! WOW Best performance of the night!	KimKardashian
9196	31-Jan-10	8478449183	/KimKardashian/status/8478449183	FALSE	I know the Grammy's are on but so is Keeping Up With The Kardashians!	KimKardashian
9197	31-Jan-10	8460543789	/KimKardashian/status/8460543789	FALSE	My auntie Shelli wants some new twitter friends! Follow her! @ShelliAzoff	KimKardashian
9198	30-Jan-10	8440725422	/KimKardashian/status/8440725422	FALSE	"Check the blog tomorrow I PROMISE! RT @simoneharouche @KimKardashian ummm where are the pics of ""all your old school friends""???"	KimKardashian
9199	30-Jan-10	8440548327	/KimKardashian/status/8440548327	FALSE	http://twitpic.com/10myd7 - My second mom and I @ShelliAzoff	KimKardashian
9200	30-Jan-10	8439550614	/KimKardashian/status/8439550614	FALSE	http://twitpic.com/10mrvo - At my best friend Allison's baby shower! I love the Azoff family!	KimKardashian
9201	30-Jan-10	8422273249	/KimKardashian/status/8422273249	FALSE	Congrats!!!! Sisters r the best RT @serenajwilliams And I won doubles with Venus!!! How cool is that @Venuseswilliams is the best sister!!!	KimKardashian
9202	30-Jan-10	8422137037	/KimKardashian/status/8422137037	FALSE	My family  Reggie have posted a ton of eBay auctions w the proceeds going to Red Cross Haiti fund! http://tiny.cc/kimk	KimKardashian
9203	29-Jan-10	8383374371	/KimKardashian/status/8383374371	FALSE	I'm on my way to Century City wearing a dress from my new BeBe line that comes out next month! And ShoeDazzle shoes of course!	KimKardashian
9204	29-Jan-10	8378928953	/KimKardashian/status/8378928953	FALSE	http://twitpic.com/10chrp - At a meeting w @KourtneyKardash & she brought Mason! He's passed out!	KimKardashian
9205	29-Jan-10	8375199029	/KimKardashian/status/8375199029	FALSE	See u later! Can't wait RT @Terrrraaa @KimKardashian hey kimmy. Were here by the shoedazzle kiosk! We've been here since early this morning.	KimKardashian
9206	28-Jan-10	8351507958	/KimKardashian/status/8351507958	FALSE	I'm at the nail salon and the lady doing my nails messed up my toe twice! She keeps touching it when its wet! Stop messing up my toes lady!!	KimKardashian
9207	28-Jan-10	8350882354	/KimKardashian/status/8350882354	FALSE	RT @MIKESNEDEGAR Join me @kimkardashian she hosts the Launch of her debut fragrance @taolasvegas on 2/27/10  VIDEO --> http://bit.ly/ajz81H	KimKardashian
9208	28-Jan-10	8328243547	/KimKardashian/status/8328243547	FALSE	I was practically sleep walking through that workout but Gunnar Peterson pulled me through it! Feels so good after!	KimKardashian
9209	28-Jan-10	8325328486	/KimKardashian/status/8325328486	FALSE	"Rise and shine! On my way tp the gym. I have my Muscle Flex Vata shoot today, so feel I need a quick workout but sooo tired"	KimKardashian
9210	27-Jan-10	8309598551	/KimKardashian/status/8309598551	FALSE	Excited for my Dan Tana's dinner date with my girls @BrittGastineau and @CarlaDiBello	KimKardashian
9211	27-Jan-10	8307478467	/KimKardashian/status/8307478467	FALSE	http://twitpic.com/103igo - At a photo shoot w @NickSaglimbeni HOT HOT HOT! Not even retouched yet!	KimKardashian
9212	26-Jan-10	8267456128	/KimKardashian/status/8267456128	FALSE	Just landed back in LA and heading straight to see Mason! I've been dying without him!	KimKardashian
9213	26-Jan-10	8258003306	/KimKardashian/status/8258003306	FALSE	Check out my cover of Beverly Hills Lifestyle Magazine www.bhlmag.com	KimKardashian
9214	26-Jan-10	8247171168	/KimKardashian/status/8247171168	FALSE	Superbowl baby!!! @reggie_bush http://bit.ly/a8FGwx Here we come!!!!!!!!!!!	KimKardashian
9215	26-Jan-10	8243007974	/KimKardashian/status/8243007974	FALSE	http://twitpic.com/zvdx0 - Look what Rocky did to his new bed! :(	KimKardashian
9216	25-Jan-10	8221190881	/KimKardashian/status/8221190881	FALSE	The Book of Eli was very good. I loved it! Shows u what the world would be like with no God.	KimKardashian
9217	25-Jan-10	8215202918	/KimKardashian/status/8215202918	FALSE	Once again I am waiting on @Reggie_Bush to get ready! Let's go babe!  We are gonna miss the movie!	KimKardashian
9218	25-Jan-10	8211200654	/KimKardashian/status/8211200654	FALSE	About 2 hit the gym right now in my sassy VATA gym gear! U have 2 check out their workout gear www.muscleflexVATA.com LOVE IT!	KimKardashian
9219	25-Jan-10	8211047123	/KimKardashian/status/8211047123	FALSE	OMG i just went to PerezHilton.com & saw an ad for my fragrance! I just got so excited! It's really happening! This is a dream come true!	KimKardashian
9220	25-Jan-10	8205833920	/KimKardashian/status/8205833920	FALSE	Was he just amazing? Did u meet Michelle? RT @KhloeKardashian Such an amazing day! I just meet Obama with my husband! :)	KimKardashian
9221	25-Jan-10	8183584167	/KimKardashian/status/8183584167	FALSE	The new Quarterback Killa is Bobby McCray! Sorry @QBKilla LOL!!!	KimKardashian
9222	24-Jan-10	8181516935	/KimKardashian/status/8181516935	FALSE	I'm a lover not a fighter	KimKardashian
9223	24-Jan-10	8180857721	/KimKardashian/status/8180857721	FALSE	Its on tonight!!! RT @BrittGastineau You guys better be drinking that sweet wine tonight!! Haha @kimkardashian @reggie_bush wooohooo	KimKardashian
9224	24-Jan-10	8178778021	/KimKardashian/status/8178778021	FALSE	"Let's go SAINTS!!!! RT @PerezHilton That's unfortunate! Oh well, time to retire for real now, Brett! #GoodbyeFavre"	KimKardashian
9225	24-Jan-10	8178711531	/KimKardashian/status/8178711531	FALSE	"Soooo obvious! RT @paulwallbaby here in our suite, fans are sneaking pictures of @kimkardashian but its so obvious"	KimKardashian
9226	24-Jan-10	8178449278	/KimKardashian/status/8178449278	FALSE	http://twitpic.com/znkzp - I'm so proud of my baby! @Reggie_Bush I took this screen grab from the stadium!	KimKardashian
9227	24-Jan-10	8178416092	/KimKardashian/status/8178416092	FALSE	http://twitpic.com/znku5 - Superbowl baby!!!! WOW no words! Congrats New Orleans	KimKardashian
9228	24-Jan-10	8168151509	/KimKardashian/status/8168151509	FALSE	http://twitpic.com/zmbo4 - Let's go!	KimKardashian
9229	24-Jan-10	8166466649	/KimKardashian/status/8166466649	FALSE	http://twitpic.com/zm3fh - Check out my Saints sign!!! Who dat!	KimKardashian
9230	24-Jan-10	8163167601	/KimKardashian/status/8163167601	FALSE	After the game going to watch Keeping Up With the Kardashians! This episode is crazy! Hard for me to watch the boxing matches!	KimKardashian
9231	24-Jan-10	8163148552	/KimKardashian/status/8163148552	FALSE	Getting ready to go to the Saints game! Let's go New Orleans! Who dat!!!!	KimKardashian
9232	24-Jan-10	8143614906	/KimKardashian/status/8143614906	FALSE	So special RT @LouMontoya1989 http://twitpic.com/zioa6 - collage of the 3 wonderful dolls @KimKardashian @KhloeKardashian  @KourtneyKardash	KimKardashian
9233	23-Jan-10	8139761849	/KimKardashian/status/8139761849	FALSE	I'm making signs for the game tomorrow! What should they say? Go Saints!	KimKardashian
9234	23-Jan-10	8114789959	/KimKardashian/status/8114789959	FALSE	Sometimes its so hard to get out of bed when its so cozy & comfy!	KimKardashian
9235	22-Jan-10	8097616234	/KimKardashian/status/8097616234	FALSE	http://twitpic.com/zb2il - Both of my boys are sick right now!	KimKardashian
9236	22-Jan-10	8094966629	/KimKardashian/status/8094966629	FALSE	Wow! Madonna! Beyonce! Sheryl Crow! All of my favorite singers. Singing for such a good cause. 877-99-Haiti or text GIVE to 50555	KimKardashian
9237	22-Jan-10	8094578286	/KimKardashian/status/8094578286	FALSE	Who's watching the telethon? Hopeforhaitinow.org This is so special.	KimKardashian
9238	22-Jan-10	8068556566	/KimKardashian/status/8068556566	FALSE	"RT @RevRunWisdom KEEP GOING!! IF YOU REST,, YOU RUST!!"	KimKardashian
9239	22-Jan-10	8059657257	/KimKardashian/status/8059657257	FALSE	"ANYTHING is possible! RT @TheDailyLove Forget what you've been told, anything is possible, no matter how big the goal!"	KimKardashian
9240	21-Jan-10	8057557298	/KimKardashian/status/8057557298	FALSE	http://twitpic.com/z5xx9 - Supporting Red Cross Haiti fund tonight in Cleveland!	KimKardashian
9241	21-Jan-10	8051394550	/KimKardashian/status/8051394550	FALSE	I always take my boots off on the plane  when I put them back on they feel so tight. Do feet swell on planes or something?	KimKardashian
9242	21-Jan-10	8036645187	/KimKardashian/status/8036645187	FALSE	I am so loving @NickiMinaj I love her voice  her attitude!!!!	KimKardashian
9243	20-Jan-10	8008496034	/KimKardashian/status/8008496034	FALSE	http://twitpic.com/z01xs - Ahhh the filling is starting!	KimKardashian
9244	20-Jan-10	8008041480	/KimKardashian/status/8008041480	FALSE	http://twitpic.com/z002i - Let the numbing begin! I need a shot :( I'm scared	KimKardashian
9245	20-Jan-10	8004329609	/KimKardashian/status/8004329609	FALSE	Love the site! Best fan site ever! Thank you! RT @KimKWeb @KimKardashian Do you like the new layout at our site? http://kimkardashianweb.com	KimKardashian
9246	20-Jan-10	8002533797	/KimKardashian/status/8002533797	FALSE	OMG I was chewing a piece of gum and my filling came out!	KimKardashian
9247	20-Jan-10	8001999964	/KimKardashian/status/8001999964	FALSE	I'm hungry what should I eat? I don't know what I'm in the food for	KimKardashian
9248	20-Jan-10	8001104019	/KimKardashian/status/8001104019	FALSE	http://twitpic.com/yz474 - Look at this lifesize bottle! Its available now at Sephora.com!	KimKardashian
9249	20-Jan-10	7992711153	/KimKardashian/status/7992711153	FALSE	"More charity eBay auctions are up! Louboutin, Gucci,  more! http://tiny.cc/TG0Bm All auctions start at $0.99"	KimKardashian
9250	19-Jan-10	7974344906	/KimKardashian/status/7974344906	FALSE	"U were amazing & looked BEAUTIFUL! Loved the suit! RT @JLO I took over Lopez Tonight, catch me monologuing! http://tinyurl.com/chq3zr"	KimKardashian
9251	19-Jan-10	7974291598	/KimKardashian/status/7974291598	FALSE	hahaha Tune in! RT @GeorgeLopez Tonight at 11 – @KhloeKardashian AND @kIMKARDASHIAN! Two booties for the price of one!!	KimKardashian
9252	19-Jan-10	7970646876	/KimKardashian/status/7970646876	FALSE	Getting ready for Guys and Dolls tonight for Mel B's lollipop launch!	KimKardashian
9253	19-Jan-10	7965977789	/KimKardashian/status/7965977789	FALSE	Just got to the George Lopez Show! Can't wait to go on! This will be fun!	KimKardashian
9254	19-Jan-10	7962571214	/KimKardashian/status/7962571214	FALSE	"If customers mention CODE #15076 starting now through Feb 28, they can get 20% off of any QT item at GNC"	KimKardashian
9255	19-Jan-10	7957949864	/KimKardashian/status/7957949864	FALSE	I'm hosting a benefit on Thurs in Cleveland to raise money for victims of Haiti earthquake. For tix and more info go to http://bit.ly/6YFriG	KimKardashian
9256	19-Jan-10	7954419588	/KimKardashian/status/7954419588	FALSE	I'm going to be on The George Lopez Show tonight with @KhloeKardashian	KimKardashian
9257	19-Jan-10	7949104907	/KimKardashian/status/7949104907	FALSE	I did NOT make any kind of engagement bet with Reggie!!! http://bit.ly/71gLsv	KimKardashian
9258	19-Jan-10	7936586917	/KimKardashian/status/7936586917	FALSE	New Zealand- Please tell me what u think of the Season 4 Keeping Up With the Kardashians premiere tonight! I want everyones feedback!	KimKardashian
9259	19-Jan-10	7936555303	/KimKardashian/status/7936555303	FALSE	Go to love all the @JaySean fans out there! That's loyalty  dedication! LOL Xo	KimKardashian
9260	19-Jan-10	7935864149	/KimKardashian/status/7935864149	FALSE	Hey everyone in Australia tonight was the premiere of Keeping Up With The Kardashians!!! What did u think?	KimKardashian
9261	18-Jan-10	7921389624	/KimKardashian/status/7921389624	FALSE	At the Hornets  Spurs game!	KimKardashian
9262	17-Jan-10	7878535228	/KimKardashian/status/7878535228	FALSE	"Keeping Up With The Kardashian's is a repeat tonight, because of the Golden Globes, a new episode will air next week!"	KimKardashian
9263	17-Jan-10	7873147246	/KimKardashian/status/7873147246	FALSE	The Kardashian family just launched new ebay auctions for charity!  http://tiny.cc/TG0Bm Everything starts at $0.99	KimKardashian
9264	16-Jan-10	7850442746	/KimKardashian/status/7850442746	FALSE	Sal must've been jumping up like me! Lol RT @MonicaRoseStyle He made Sal a happy man! RT @KimKardashian: My baby @Reggie_Bush is on fire!!!	KimKardashian
9265	16-Jan-10	7846013082	/KimKardashian/status/7846013082	FALSE	Such a great game! U should have come w us! RT @BrodyJenner All I got to say I @Reggie_bush is the MAN!!!	KimKardashian
9266	16-Jan-10	7844190673	/KimKardashian/status/7844190673	FALSE	I usually don't tweet during games but I am just so excited! My baby @Reggie_Bush is on fire!!!! He's killing it! GO SAINTS!	KimKardashian
9267	16-Jan-10	7836594336	/KimKardashian/status/7836594336	FALSE	Who Dat! RT @RobKardashian Heading to Saints game with @KimKardashian @KeepinUpWKris  Reggie's Fam! Let's go Saints!	KimKardashian
9268	16-Jan-10	7835744759	/KimKardashian/status/7835744759	FALSE	The city of New Orleans is ready! I can feel the energy! Good luck Saints!	KimKardashian
9269	15-Jan-10	7800320477	/KimKardashian/status/7800320477	FALSE	I found the best Gossip website! GossipCop.com! Follow them for fun factual gossip! @GossipCop	KimKardashian
9270	15-Jan-10	7783887333	/KimKardashian/status/7783887333	FALSE	Come see @davidblaine in Times Square 24/7 from Fri-Mon. He's doing magic to raise money for Haiti.	KimKardashian
9271	15-Jan-10	7779636773	/KimKardashian/status/7779636773	FALSE	http://twitpic.com/y5jxf - My fav shot from Ocean Drive!	KimKardashian
9272	15-Jan-10	7779609853	/KimKardashian/status/7779609853	FALSE	http://twitpic.com/y5jsv - Such a fun night w @JasonBinn for my Ocean Drive Magazine Cover party!	KimKardashian
9273	14-Jan-10	7763835854	/KimKardashian/status/7763835854	FALSE	"RT @inspiremetoday CORRECTION- As per UPS -service to Haiti is suspended. Drop off donations at RedCross, Care or Unicef."	KimKardashian
9274	14-Jan-10	7763671903	/KimKardashian/status/7763671903	FALSE	"I'm so jealous! That's my FAVORITE show! RT @jessicaalba Shooting EMHE ""Move That Bus"" http://tweetphoto.com/8721265"	KimKardashian
9275	14-Jan-10	7763297594	/KimKardashian/status/7763297594	FALSE	RT : UPS IS SHIPPING TO HAITI FOR free TOMORROW. IT HAS TO BE UNDER 50 lbs. donate whatever you can !	KimKardashian
9276	14-Jan-10	7749658450	/KimKardashian/status/7749658450	FALSE	"The people of Haiti need our help! http://bit.ly/5PTnlu So many ways to donate, so please let's all help them!"	KimKardashian
9277	13-Jan-10	7735054683	/KimKardashian/status/7735054683	FALSE	Watch @KourtneyKardash on Jay Leno tonight!!!	KimKardashian
9278	13-Jan-10	7732287039	/KimKardashian/status/7732287039	FALSE	"I'm heartbroken over Haiti, keep hearing more news, its just getting worse! Everyone needs to help!!!!"	KimKardashian
9279	13-Jan-10	7722376784	/KimKardashian/status/7722376784	FALSE	http://twitpic.com/xynus - Look who joined me for my Carls Jr Facebook lunch!!!	KimKardashian
9280	13-Jan-10	7720457545	/KimKardashian/status/7720457545	FALSE	"I'm live right now at my Carls Jr Facebook lunch! @KhloeKardashian is upstairs, tweet her to come down!"	KimKardashian
9281	12-Jan-10	7688599119	/KimKardashian/status/7688599119	FALSE	I'm babysitting Mason all by myself while Kourt is working for an hour. Just got him to fall asleep.	KimKardashian
9282	12-Jan-10	7686881650	/KimKardashian/status/7686881650	FALSE	I have the cutest nephew in the whole wide world!	KimKardashian
9283	12-Jan-10	7686114121	/KimKardashian/status/7686114121	FALSE	I'm w Mason  he's never looked cuter but Kourtney won't let me tweet a pic of him! I have so many cute ones! ANNOYING but I get it!	KimKardashian
9284	12-Jan-10	7680096567	/KimKardashian/status/7680096567	FALSE	The commercial for my fragrance is out!!! http://bit.ly/51cmLN I can't wait for the launch in Feb!	KimKardashian
9285	12-Jan-10	7677656724	/KimKardashian/status/7677656724	FALSE	http://twitpic.com/xtchp - Look what I found at Walmart!!!	KimKardashian
9286	11-Jan-10	7648549494	/KimKardashian/status/7648549494	FALSE	Have u guys ever tried Popchips? They are kind of amazing!	KimKardashian
9287	11-Jan-10	7648280168	/KimKardashian/status/7648280168	FALSE	What's a good healthy snack that's yummy?	KimKardashian
9288	11-Jan-10	7640737949	/KimKardashian/status/7640737949	FALSE	I LOVE this!!! http://bit.ly/7fXbkQ So much fun!	KimKardashian
9289	11-Jan-10	7640469448	/KimKardashian/status/7640469448	FALSE	http://twitpic.com/xp3il - Get QuickTrim's Burn & Cleanse at GNC!	KimKardashian
9290	11-Jan-10	7621404924	/KimKardashian/status/7621404924	FALSE	"For everyone asking, the dog Princess is doing well & under excellent care! Thanks for asking!"	KimKardashian
9291	11-Jan-10	7621384638	/KimKardashian/status/7621384638	FALSE	I miss Rocky sooo much! Not normal!  RT @Reggie_Bush - @KimKardashian http://twitpic.com/xm65j	KimKardashian
9292	11-Jan-10	7620616968	/KimKardashian/status/7620616968	FALSE	West Coast...Keeping Up With The Kardashians is on NOW!	KimKardashian
9293	10-Jan-10	7616331040	/KimKardashian/status/7616331040	FALSE	"LOL!!!!! I need to ichat w Rocky right now!  RT @reggie_bush @KimKardashian Rocky said ""Naw bump that imma hurt that little Taco Bell Dog!"""	KimKardashian
9294	10-Jan-10	7616052338	/KimKardashian/status/7616052338	FALSE	I'm not cheating on Rocky! Rocky is w you! I needed a companion RT @reggie_bush @KimKardashian Rocky told me to tell you he's pissed!	KimKardashian
9295	10-Jan-10	7614929528	/KimKardashian/status/7614929528	FALSE	Let's tweet live tonight! Keeping Up With the Kardashians is on!!!! Who's gonna watch?	KimKardashian
9296	10-Jan-10	7607753002	/KimKardashian/status/7607753002	FALSE	http://twitpic.com/xkxlh - Kendall is babysitting this rodent & my mom & Bruce have no idea!!!	KimKardashian
9297	9-Jan-10	7584130221	/KimKardashian/status/7584130221	FALSE	I finally sold my place! Packing up all weekend! Wow I can't wait for these eBay auctions...getting rid of some fab stuff!	KimKardashian
9298	9-Jan-10	7565802519	/KimKardashian/status/7565802519	FALSE	Watching old school 90210 with Kylie  getting ready for my BFF Allison's baby shower!	KimKardashian
9299	9-Jan-10	7560667917	/KimKardashian/status/7560667917	FALSE	Heading to the gym...I wanted to sleep in but took yesterday off so I should get up!	KimKardashian
9300	9-Jan-10	7550154007	/KimKardashian/status/7550154007	FALSE	For #FF @KhloeKardashian @KourtneyKardash @ScottDisick @RobKardashian  me @KimKardashian	KimKardashian
9301	8-Jan-10	7544416951	/KimKardashian/status/7544416951	FALSE	Having a sleep over w my lil sis Kylie! Just us...so fun!	KimKardashian
9302	7-Jan-10	7498556642	/KimKardashian/status/7498556642	FALSE	"I couldn't be more proud of Kendall!!! She looks stunning  is working it! Such a young, fun cute ad! Can't wait til it comes out"	KimKardashian
9303	7-Jan-10	7498108535	/KimKardashian/status/7498108535	FALSE	At Kendall's Forever 21 shoot! She looks beautiful!!!	KimKardashian
9304	7-Jan-10	7496382843	/KimKardashian/status/7496382843	FALSE	What is everyone up to? I just got done spending time w my nephew Mason! He's sooo cute I can't take it!	KimKardashian
9305	7-Jan-10	7492164249	/KimKardashian/status/7492164249	FALSE	Get my 2010 calendar free when you spend $29.95 or more in my online store!! Get the special checkout code here... http://bit.ly/7FXxJh	KimKardashian
9306	7-Jan-10	7489523378	/KimKardashian/status/7489523378	FALSE	I shared all my weight loss and workout secrets with @okmagazine for this week's issue! http://bit.ly/4zg1L4 What do u think of the cover?	KimKardashian
9307	6-Jan-10	7450837751	/KimKardashian/status/7450837751	FALSE	My cover and spread in the Anniversary issue of Ocean Drive Magazine is out now! http://bit.ly/5tNxT8	KimKardashian
9308	6-Jan-10	7444550726	/KimKardashian/status/7444550726	FALSE	My fragrance is now listed on @sephora's website & comes in 4 dif sizes! http://bit.ly/4rws7R So excited! Can't wait for the launch in Feb!	KimKardashian
9309	6-Jan-10	7444050778	/KimKardashian/status/7444050778	FALSE	Happy Armenian Christmas to all my Armenian's!!!	KimKardashian
9310	6-Jan-10	7443731782	/KimKardashian/status/7443731782	FALSE	Yes! QTDiet.com RT @ashley2910 @KimKardashian can you order quicktrim online if yes where from?  http://myloc.me/2FoYJ	KimKardashian
9311	6-Jan-10	7434134182	/KimKardashian/status/7434134182	FALSE	RT @BrodyJenner @frankiedelgado is setting me up on a blind date tonight ha classic.. She better be hot or else Frankie is walking home Haha	KimKardashian
9312	6-Jan-10	7433789730	/KimKardashian/status/7433789730	FALSE	We played credit card roulette at dinner  @BrodyJenner got his card pulled! Thanks 4 dinner Brody! Xoxo	KimKardashian
9313	5-Jan-10	7430553171	/KimKardashian/status/7430553171	FALSE	Tune into Jay Leno tonight! I will be on...we even cook on the show! Something really yummy!	KimKardashian
9314	5-Jan-10	7420333740	/KimKardashian/status/7420333740	FALSE	Congrats Moni! RT @MonicaRoseStyle  http://bit.ly/4Ntezj Kim's stylist Monica is ranked in the top 7 celebrity stylist!	KimKardashian
9315	5-Jan-10	7413182897	/KimKardashian/status/7413182897	FALSE	Filming more Keeping Up With the Kardashians today then I'm gonna be on Jay Leno tonight! I'm sooo excited!	KimKardashian
9316	5-Jan-10	7413126290	/KimKardashian/status/7413126290	FALSE	I had the perfect New Year's Eve in New Orleans http://bit.ly/6ZtDM9 What did you guys new for New Years??	KimKardashian
9317	5-Jan-10	7411674973	/KimKardashian/status/7411674973	FALSE	Special promo to celebrate my appearance today on Jay Leno! Get all 3 FIYJBF DVD’s for $25.00! code word: Leno on FitInYourJeansByFriday.com	KimKardashian
9318	5-Jan-10	7395555238	/KimKardashian/status/7395555238	FALSE	http://twitpic.com/wqo7n - Girl time w @lalavazquez Love u LA!	KimKardashian
9319	4-Jan-10	7394709455	/KimKardashian/status/7394709455	FALSE	RT @TheDailyLove: Let go of the past by accepting it. Create the future by visualizing it. #TDL	KimKardashian
